Year,Month,Day,Hour,Minute,Second,Z=200mm
2008.0,1.0,2.0,9.0,0.0,0.0,20.40866470336914
2008.0,1.0,3.0,9.0,0.0,0.0,19.30866241455078
2008.0,1.0,4.0,9.0,0.0,0.0,19.008663177490234
2008.0,1.0,5.0,9.0,0.0,0.0,18.108665466308594
2008.0,1.0,6.0,9.0,0.0,0.0,17.108665466308594
2008.0,1.0,7.0,9.0,0.0,0.0,18.108665466308594
2008.0,1.0,8.0,9.0,0.0,0.0,29.008663177490234
2008.0,1.0,9.0,9.0,0.0,0.0,25.008663177490234
2008.0,1.0,10.0,9.0,0.0,0.0,22.90866470336914
2008.0,1.0,11.0,9.0,0.0,0.0,21.30866241455078
2008.0,1.0,12.0,9.0,0.0,0.0,20.40866470336914
2008.0,1.0,13.0,9.0,0.0,0.0,20.30866241455078
2008.0,1.0,14.0,9.0,0.0,0.0,22.208663940429688
2008.0,1.0,15.0,9.0,0.0,0.0,26.40866470336914
2008.0,1.0,16.0,9.0,0.0,0.0,24.008663177490234
2008.0,1.0,17.0,9.0,0.0,0.0,22.208663940429688
2008.0,1.0,18.0,9.0,0.0,0.0,24.508663177490234
2008.0,1.0,19.0,9.0,0.0,0.0,23.708663940429688
2008.0,1.0,20.0,9.0,0.0,0.0,22.208663940429688
2008.0,1.0,21.0,9.0,0.0,0.0,20.80866241455078
2008.0,1.0,22.0,9.0,0.0,0.0,22.608665466308594
2008.0,1.0,23.0,9.0,0.0,0.0,28.008663177490234
2008.0,1.0,24.0,9.0,0.0,0.0,24.608665466308594
2008.0,1.0,25.0,9.0,0.0,0.0,23.40866470336914
2008.0,1.0,26.0,9.0,0.0,0.0,22.508663177490234
2008.0,1.0,27.0,9.0,0.0,0.0,21.608665466308594
2008.0,1.0,28.0,9.0,0.0,0.0,20.80866241455078
2008.0,1.0,29.0,9.0,0.0,0.0,20.108665466308594
2008.0,1.0,30.0,9.0,0.0,0.0,19.608665466308594
2008.0,1.0,31.0,9.0,0.0,0.0,18.90866470336914
2008.0,2.0,1.0,9.0,0.0,0.0,18.108665466308594
2008.0,2.0,2.0,9.0,0.0,0.0,21.80866241455078
2008.0,2.0,3.0,9.0,0.0,0.0,22.90866470336914
2008.0,2.0,4.0,9.0,0.0,0.0,22.40866470336914
2008.0,2.0,5.0,9.0,0.0,0.0,24.608665466308594
2008.0,2.0,6.0,9.0,0.0,0.0,22.508663177490234
2008.0,2.0,7.0,9.0,0.0,0.0,21.40866470336914
2008.0,2.0,8.0,9.0,0.0,0.0,20.608665466308594
2008.0,2.0,9.0,9.0,0.0,0.0,19.90866470336914
2008.0,2.0,10.0,9.0,0.0,0.0,19.40866470336914
2008.0,2.0,11.0,9.0,0.0,0.0,25.40866470336914
2008.0,2.0,12.0,9.0,0.0,0.0,26.508663177490234
2008.0,2.0,13.0,9.0,0.0,0.0,24.508663177490234
2008.0,2.0,14.0,9.0,0.0,0.0,23.708663940429688
2008.0,2.0,15.0,9.0,0.0,0.0,28.80866241455078
2008.0,2.0,16.0,9.0,0.0,0.0,27.30866241455078
2008.0,2.0,17.0,9.0,0.0,0.0,25.208663940429688
2008.0,2.0,18.0,9.0,0.0,0.0,23.80866241455078
2008.0,2.0,19.0,9.0,0.0,0.0,23.008663177490234
2008.0,2.0,20.0,9.0,0.0,0.0,22.30866241455078
2008.0,2.0,21.0,9.0,0.0,0.0,21.30866241455078
2008.0,2.0,22.0,9.0,0.0,0.0,20.40866470336914
2008.0,2.0,23.0,9.0,0.0,0.0,19.508663177490234
2008.0,2.0,24.0,9.0,0.0,0.0,25.708663940429688
2008.0,2.0,25.0,9.0,0.0,0.0,27.708663940429688
2008.0,2.0,26.0,9.0,0.0,0.0,27.90866470336914
2008.0,2.0,27.0,9.0,0.0,0.0,25.708663940429688
2008.0,2.0,28.0,9.0,0.0,0.0,24.40866470336914
2008.0,2.0,29.0,9.0,0.0,0.0,23.40866470336914
2008.0,3.0,1.0,9.0,0.0,0.0,25.608665466308594
2008.0,3.0,2.0,9.0,0.0,0.0,32.108665466308594
2008.0,3.0,3.0,9.0,0.0,0.0,28.508663177490234
2008.0,3.0,4.0,9.0,0.0,0.0,25.90866470336914
2008.0,3.0,5.0,9.0,0.0,0.0,24.608665466308594
2008.0,3.0,6.0,9.0,0.0,0.0,23.508663177490234
2008.0,3.0,7.0,9.0,0.0,0.0,22.90866470336914
2008.0,3.0,8.0,9.0,0.0,0.0,22.508663177490234
2008.0,3.0,9.0,9.0,0.0,0.0,22.208663940429688
2008.0,3.0,10.0,9.0,0.0,0.0,21.90866470336914
2008.0,3.0,11.0,9.0,0.0,0.0,21.40866470336914
2008.0,3.0,12.0,9.0,0.0,0.0,26.108665466308594
2008.0,3.0,13.0,9.0,0.0,0.0,26.108665466308594
2008.0,3.0,14.0,9.0,0.0,0.0,24.80866241455078
2008.0,3.0,15.0,9.0,0.0,0.0,23.80866241455078
2008.0,3.0,16.0,9.0,0.0,0.0,23.30866241455078
2008.0,3.0,17.0,9.0,0.0,0.0,22.608665466308594
2008.0,3.0,18.0,9.0,0.0,0.0,22.208663940429688
2008.0,3.0,19.0,9.0,0.0,0.0,21.608665466308594
2008.0,3.0,20.0,9.0,0.0,0.0,21.208663940429688
2008.0,3.0,21.0,9.0,0.0,0.0,20.80866241455078
2008.0,3.0,22.0,9.0,0.0,0.0,22.108665466308594
2008.0,3.0,23.0,9.0,0.0,0.0,27.508663177490234
2008.0,3.0,24.0,9.0,0.0,0.0,25.608665466308594
2008.0,3.0,25.0,9.0,0.0,0.0,24.40866470336914
2008.0,3.0,26.0,9.0,0.0,0.0,23.708663940429688
2008.0,3.0,27.0,9.0,0.0,0.0,22.90866470336914
2008.0,3.0,28.0,9.0,0.0,0.0,24.108665466308594
2008.0,3.0,29.0,9.0,0.0,0.0,28.90866470336914
2008.0,3.0,30.0,9.0,0.0,0.0,27.608665466308594
2008.0,3.0,31.0,9.0,0.0,0.0,26.30866241455078
2008.0,4.0,1.0,9.0,0.0,0.0,26.608665466308594
2008.0,4.0,2.0,9.0,0.0,0.0,29.708663940429688
2008.0,4.0,3.0,9.0,0.0,0.0,27.008663177490234
2008.0,4.0,4.0,9.0,0.0,0.0,26.008663177490234
2008.0,4.0,5.0,9.0,0.0,0.0,28.80866241455078
2008.0,4.0,6.0,9.0,0.0,0.0,27.208663940429688
2008.0,4.0,7.0,9.0,0.0,0.0,26.208663940429688
2008.0,4.0,8.0,9.0,0.0,0.0,25.608665466308594
2008.0,4.0,9.0,9.0,0.0,0.0,25.108665466308594
2008.0,4.0,10.0,9.0,0.0,0.0,24.608665466308594
2008.0,4.0,11.0,9.0,0.0,0.0,24.30866241455078
2008.0,4.0,12.0,9.0,0.0,0.0,24.108665466308594
2008.0,4.0,13.0,9.0,0.0,0.0,23.708663940429688
2008.0,4.0,14.0,9.0,0.0,0.0,23.30866241455078
2008.0,4.0,15.0,9.0,0.0,0.0,26.008663177490234
2008.0,4.0,16.0,9.0,0.0,0.0,28.40866470336914
2008.0,4.0,17.0,9.0,0.0,0.0,27.40866470336914
2008.0,4.0,18.0,9.0,0.0,0.0,25.90866470336914
2008.0,4.0,19.0,9.0,0.0,0.0,25.708663940429688
2008.0,4.0,20.0,9.0,0.0,0.0,25.30866241455078
2008.0,4.0,21.0,9.0,0.0,0.0,24.80866241455078
2008.0,4.0,22.0,9.0,0.0,0.0,24.708663940429688
2008.0,4.0,23.0,9.0,0.0,0.0,25.40866470336914
2008.0,4.0,24.0,9.0,0.0,0.0,25.008663177490234
2008.0,4.0,25.0,9.0,0.0,0.0,24.608665466308594
2008.0,4.0,26.0,9.0,0.0,0.0,24.208663940429688
2008.0,4.0,27.0,9.0,0.0,0.0,23.80866241455078
2008.0,4.0,28.0,9.0,0.0,0.0,27.108665466308594
2008.0,4.0,29.0,9.0,0.0,0.0,29.30866241455078
2008.0,4.0,30.0,9.0,0.0,0.0,32.80866241455078
2008.0,5.0,1.0,9.0,0.0,0.0,31.008663177490234
2008.0,5.0,2.0,9.0,0.0,0.0,28.90866470336914
2008.0,5.0,3.0,9.0,0.0,0.0,28.108665466308594
2008.0,5.0,4.0,9.0,0.0,0.0,27.30866241455078
2008.0,5.0,5.0,9.0,0.0,0.0,26.708663940429688
2008.0,5.0,6.0,9.0,0.0,0.0,26.30866241455078
2008.0,5.0,7.0,9.0,0.0,0.0,26.008663177490234
2008.0,5.0,8.0,9.0,0.0,0.0,27.40866470336914
2008.0,5.0,9.0,9.0,0.0,0.0,33.108665466308594
2008.0,5.0,10.0,9.0,0.0,0.0,30.508663177490234
2008.0,5.0,11.0,9.0,0.0,0.0,28.40866470336914
2008.0,5.0,12.0,9.0,0.0,0.0,27.608665466308594
2008.0,5.0,13.0,9.0,0.0,0.0,27.108665466308594
2008.0,5.0,14.0,9.0,0.0,0.0,26.608665466308594
2008.0,5.0,15.0,9.0,0.0,0.0,26.80866241455078
2008.0,5.0,16.0,9.0,0.0,0.0,26.608665466308594
2008.0,5.0,17.0,9.0,0.0,0.0,26.40866470336914
2008.0,5.0,18.0,9.0,0.0,0.0,26.008663177490234
2008.0,5.0,19.0,9.0,0.0,0.0,25.708663940429688
2008.0,5.0,20.0,9.0,0.0,0.0,25.608665466308594
2008.0,5.0,21.0,9.0,0.0,0.0,25.30866241455078
2008.0,5.0,22.0,9.0,0.0,0.0,25.208663940429688
2008.0,5.0,23.0,9.0,0.0,0.0,25.30866241455078
2008.0,5.0,24.0,9.0,0.0,0.0,25.80866241455078
2008.0,5.0,25.0,9.0,0.0,0.0,25.708663940429688
2008.0,5.0,26.0,9.0,0.0,0.0,25.708663940429688
2008.0,5.0,27.0,9.0,0.0,0.0,25.508663177490234
2008.0,5.0,28.0,9.0,0.0,0.0,25.40866470336914
2008.0,5.0,29.0,9.0,0.0,0.0,25.508663177490234
2008.0,5.0,30.0,9.0,0.0,0.0,25.40866470336914
2008.0,5.0,31.0,9.0,0.0,0.0,25.108665466308594
2008.0,6.0,1.0,9.0,0.0,0.0,25.008663177490234
2008.0,6.0,2.0,9.0,0.0,0.0,28.208663940429688
2008.0,6.0,3.0,9.0,0.0,0.0,28.208663940429688
2008.0,6.0,4.0,9.0,0.0,0.0,29.108665466308594
2008.0,6.0,5.0,9.0,0.0,0.0,29.30866241455078
2008.0,6.0,6.0,9.0,0.0,0.0,28.508663177490234
2008.0,6.0,7.0,9.0,0.0,0.0,29.208663940429688
2008.0,6.0,8.0,9.0,0.0,0.0,32.70866394042969
2008.0,6.0,9.0,9.0,0.0,0.0,30.108665466308594
2008.0,6.0,10.0,9.0,0.0,0.0,29.108665466308594
2008.0,6.0,11.0,9.0,0.0,0.0,28.508663177490234
2008.0,6.0,12.0,9.0,0.0,0.0,27.90866470336914
