Id,SoilName,Depth,θs,θr,λch,Ψch,Ks,Φ,Ψga,θs_Min,θr_Min,λch_Min,Ψch_Min,Ks_Min,Φ_Min,θs_Max,θr_Max,λch_Max,Ψch_Max,Ks_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
12112828000651011,Barr_65a.1,225.0,0.44899999999994616,0.0,0.11278125408922919,90.00000000000085,0.005307732275219146,0.47263157894736846,157.2472966493348,0.33675,0.0,0.087719298,90.0,1.0e-8,0.0,0.449,0.2,0.709219858,856.0,0.009926905374688298,0.0,0.7339930377128651,0.8988634934469664,0.5691225819787638,0.016920471065450207,0.03170842731619506,0.002132514814705354,0.0
12112828000651012,Barr_65a.1,675.0,0.38999999999899626,0.0,0.10351114037738458,90.00000000002463,0.003571664959637253,0.41052631578947374,158.67432646037136,0.2925,0.0,0.087719298,90.0,1.0e-8,0.0,0.39,0.2,0.709219858,856.0,0.00636287391914437,0.0,0.760335997039209,0.9083214408184791,0.6123505532599387,0.013309452210133434,0.02530771524802475,0.0013111891722421179,0.0
12112828000651013,Barr_65a.1,750.0,0.23454427271020556,0.0,0.21911216830795863,90.00000000000006,0.1270280179266269,0.282421052631579,144.30399905668764,0.20122500000000004,0.0,0.087719298,90.0,5.5000000000000004e-9,0.0,0.26830000000000004,0.11000000000000001,0.709219858,856.0,0.2053805435020151,0.0,0.8306679186609203,0.9328229435985939,0.7285128937232468,0.02552821667843991,0.01734474427633642,0.0337116890805434,0.0
12112828000651014,Barr_65a.1,1000.0,0.2147297420843432,0.0,0.3597974426776699,90.00000000000006,0.12191010189657492,0.2542368421052632,133.2818755684913,0.18114375000000002,0.0,0.087719298,90.0,4.250000000000001e-9,0.0,0.24152500000000002,0.08500000000000002,0.709219858,856.0,0.18413591984531058,0.0,0.8593006997635082,0.9420569013713702,0.7765444981556462,0.022808961997860033,0.01726387933452686,0.028354044661193203,0.0
12112828000671011,Barr_67a.1,235.0,0.45270581709692176,0.0,0.1386622635765824,90.00000000000006,0.12773915015410553,0.4926315789473685,153.55991495769354,0.35100000000000003,0.0,0.087719298,90.0,1.0e-8,0.0,0.468,0.2,0.709219858,856.0,0.22277716476001552,0.0,0.8004123000572789,0.9316829326570722,0.6691416674574855,0.03386497518656402,0.028651347508386438,0.03907860286474161,0.0
12112828000671012,Barr_67a.1,445.0,0.3464899175341233,0.0,0.18222924795443204,90.00000000000014,0.18853439938978847,0.4252631578947369,148.18886220382115,0.30300000000000005,0.0,0.087719298,90.0,1.0e-8,0.0,0.404,0.2,0.709219858,856.0,0.3150368783357629,0.0,0.8156210977926395,0.9143993075234486,0.7168428880618304,0.03850430387317272,0.026703063561205668,0.050305544185139765,0.0
12112828000671013,Barr_67a.1,1020.0,0.37789031722148503,0.0,0.2709985498614086,90.00000000000483,0.21146026951224742,0.4505263157894737,139.64159733127505,0.321,0.0,0.087719298,90.0,1.0e-8,0.0,0.428,0.2,0.709219858,856.0,0.3358007884432749,0.0,0.8477239266805481,0.9385915102307771,0.756856343130319,0.03950804550820328,0.02880255924306912,0.050213531773337435,0.0
14112824000301011,Darn_30a.1,180.0,0.4101716207059648,0.0,0.10722086969928893,89.99999999999997,0.12066816869712034,0.4567631578947369,158.09604764519415,0.32544375000000003,0.0,0.087719298,90.0,9.25e-9,0.0,0.43392500000000006,0.18500000000000003,0.709219858,856.0,0.22335536166298453,0.0,0.7758201565976827,0.9319256231979559,0.6197146899974093,0.03163907625260829,0.02188854587845329,0.04138960662676329,0.0
14112824000301012,Darn_30a.1,395.0,0.3354325493412504,0.0,0.09482545021146087,89.99999999999997,0.09848050912120881,0.3788157894736842,160.06746364427056,0.26990625,0.0,0.087719298,90.0,8.25e-9,0.0,0.359875,0.165,0.709219858,856.0,0.17036392467669526,0.0,0.8089878914665871,0.9496761423678317,0.6682996405653425,0.022242300710296835,0.013829773384608984,0.030654828035984683,0.0
14112824000301013,Darn_30a.1,695.0,0.213724214964928,0.0,0.20397459546372113,90.00000000000021,0.11571204902531612,0.2597631578947368,145.8339052750726,0.18508124999999997,0.0,0.087719298,90.0,4.7499999999999995e-9,0.0,0.24677499999999997,0.095,0.709219858,856.0,0.188178962341158,0.0,0.8233918215646467,0.9251676194559926,0.7216160236733009,0.023793895657729075,0.01616224478488329,0.03142554653057486,0.0
14112824000301014,Darn_30a.1,1020.0,0.18148068471049003,0.0,0.24803157286800265,90.0000000000003,0.096511253538439,0.21371052631578946,141.6027019862991,0.15226874999999998,0.0,0.087719298,90.0,3.2499999999999997e-9,0.0,0.20302499999999998,0.06499999999999999,0.709219858,856.0,0.15352685036642583,0.0,0.8359626111596661,0.937295583080568,0.7346296392387641,0.01966300312787768,0.013821643462416261,0.0255043627933391,0.0
15352815000491011,Eyre_49a.1,160.0,0.46927975469045813,0.0,0.13854708700118967,90.00000000000006,0.1509844917717483,0.5178947368421053,153.57542866205935,0.369,0.0,0.087719298,90.0,1.0e-8,0.0,0.492,0.2,0.709219858,856.0,0.2788001154104429,0.0,0.7742954383626959,0.9181287534998842,0.6304621232255074,0.04133459077681667,0.032790374096260164,0.04987880745737318,0.0
15352815000491012,Eyre_49a.1,260.0,0.44041324549580146,0.0,0.15044666862250797,90.00000000000006,0.16293003268399459,0.4957894736842105,152.0116579410374,0.35324999999999995,0.0,0.087719298,90.0,1.0e-8,0.0,0.471,0.2,0.709219858,856.0,0.2801030714945469,0.0,0.8164607947337531,0.9434749641569361,0.6894466253105701,0.03642291738533164,0.025994439617590244,0.04685139515307304,0.0
15352815000491013,Eyre_49a.1,510.0,0.24516697054735345,0.0,0.18682800190242213,90.00000000000014,0.10003455739206166,0.2786315789473684,147.67441362477098,0.198525,0.0,0.087719298,90.0,4.5e-9,0.0,0.2647,0.09,0.709219858,856.0,0.16184614964345817,0.0,0.8359800051486147,0.9502827599939667,0.7216772503032627,0.021127247591055328,0.01495427957221266,0.027300215609897996,0.0
15352815000491014,Eyre_49a.1,1010.0,0.19839348255488012,0.0,0.3047449305668006,89.99999999999997,0.10887890753481014,0.23310526315789476,137.0161760669147,0.1660875,0.0,0.087719298,90.0,3.5e-9,0.0,0.22145,0.06999999999999999,0.709219858,856.0,0.16814186166707257,0.0,0.8503994120249313,0.9416372353504932,0.7591615886993694,0.021160416605979976,0.015554347281506965,0.026766485930452985,0.0
15352815000521011,Eyre_52a.1,175.0,0.29608882569060085,0.0,0.22725960083977859,90.00000000000014,0.15685535878058054,0.35000000000000003,143.51476654669372,0.249375,0.0,0.087719298,90.0,6.25e-9,0.0,0.3325,0.125,0.709219858,856.0,0.2572348091999972,0.0,0.8338370473215282,0.9432071305457089,0.7244669640973476,0.031166623936151806,0.020871321044924455,0.04146192682737916,0.0
15352815000521012,Eyre_52a.1,330.0,0.24095294546390142,0.0,0.2080445698567778,90.00000000000078,0.12711745224988405,0.28684210526315795,145.41415677149615,0.20437500000000003,0.0,0.087719298,90.0,5.0e-9,0.0,0.2725,0.1,0.709219858,856.0,0.20874022369447,0.0,0.8273506263849311,0.9376846368662158,0.7170166159036464,0.025848162079534782,0.016982181306039682,0.034714142853029886,0.0
15352815000521013,Eyre_52a.1,460.0,0.19854204078919588,0.0,0.26418125805913245,90.00000000000006,0.10853200789479198,0.23631578947368423,140.2079789048953,0.168375,0.0,0.087719298,90.0,3.7500000000000005e-9,0.0,0.2245,0.07500000000000001,0.709219858,856.0,0.1705258990697488,0.0,0.8436682046199901,0.9412164165854447,0.7461199926545355,0.02121495115249934,0.01474103087901991,0.027688871425978766,0.0
15352815000521014,Eyre_52a.1,1010.0,0.18133061525723415,0.0,0.34573985107360106,89.99999999999997,0.10179891010806606,0.21442105263157896,134.17785989620594,0.152775,0.0,0.087719298,90.0,3.0500000000000004e-9,0.0,0.2037,0.06100000000000001,0.709219858,856.0,0.15409277454964734,0.0,0.857280800502441,0.9426603633468637,0.7719012376580185,0.019308090861893605,0.014409060130637034,0.024207121593150173,0.0
22192923000421011,Lism_42a.1,240.0,0.43935678098103237,0.0,0.11235700773076113,90.00000000000063,0.10625107197053263,0.4760789473684211,157.3113084038907,0.33920625000000004,0.0,0.087719298,90.0,8.25e-9,0.0,0.45227500000000004,0.165,0.709219858,856.0,0.2069718392618903,0.0,0.7417990082256594,0.9107005104160178,0.5728975060353008,0.03443255855574488,0.028380213439056348,0.04048490367243342,0.0
22192923000421012,Lism_42a.1,340.0,0.3994476522643573,0.0,0.08948010271605403,90.00000000000045,0.08919671535964695,0.4363157894736842,160.953279726182,0.310875,0.0,0.087719298,90.0,8.5e-9,0.0,0.4145,0.17,0.709219858,856.0,0.16364295089178463,0.0,0.7780755252644945,0.9391168135880329,0.617034236940956,0.024492419496575057,0.01777339146517125,0.031211447527978862,0.0
