Id,SoilName,Depth,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
12112828000651011,Barr_65a.1,225.0,0.449,0.06685516788629388,0.009926905374688298,29956.552124346243,2.668306031068894,0.8938839493668325,0.7675,10.0,0.0,0.4013538932657078,0.47263157894736846,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.153,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9992401654649024,0.9992401654649024,0.0,0.0023264786657639586,0.0023264786657639586,0.0,0.009926905374688298
12112828000651012,Barr_65a.1,675.0,0.39,0.09047005646313368,0.00636287391914437,21251.837792043007,2.5538711220392942,0.9209186125070489,0.7675,10.0,0.0,0.35915825887774905,0.41052631578947374,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.145,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9994077807072529,0.9994077807072529,0.0,0.0017200671201149514,0.0017200671201149514,0.0,0.00636287391914437
12112828000651013,Barr_65a.1,750.0,0.26830000000000004,0.04679999999999845,0.20538054350201512,1819.6910831235757,1.7346123127073796,0.7500000000000048,0.7675,10.0,0.0,0.20122500000000132,0.282421052631579,0.165,0.0,5.5000000000000004e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.33,0.04680000000000025,0.55,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9737976795924328,0.9737976795924328,0.0,0.010476966538909465,0.010476966538909465,0.0,0.20538054350201512
12112828000651014,Barr_65a.1,1000.0,0.24152500000000002,0.014349999999998574,0.18413591984531058,1048.1515215399845,1.5507327810192504,0.7500000000001935,0.7675,10.0,0.0,0.18114375000004676,0.2542368421052632,0.1275,0.0,4.250000000000001e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.255,0.01435000000000031,0.42500000000000004,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9742988188771998,0.9742988188771998,0.0,0.011192935420341148,0.011192935420341148,0.0,0.18413591984531058
12112828000671011,Barr_67a.1,235.0,0.468,0.09544620622337686,0.22277716476001552,9745.01584587492,2.293975370535917,0.8468501966556391,0.7675,10.0,0.0,0.39632589203483914,0.4926315789473685,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.125,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9990761515401833,0.9990761515401833,0.0,0.0029671428090251558,0.0029671428090251558,0.0,0.22277716476001552
12112828000671012,Barr_67a.1,445.0,0.404,0.09699999999999243,0.3150368783357629,1796.4970994107246,1.730336299659891,0.750000000000028,0.7675,10.0,0.0,0.3030000000000113,0.4252631578947369,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.09699999999999999,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9749073050606079,0.9749073050606079,0.0,0.01409523908974466,0.01409523908974466,0.0,0.3150368783357629
12112828000671013,Barr_67a.1,1020.0,0.428,0.054999999999998446,0.33580078844327493,1385.3682770132577,1.643712064753952,0.7500000000000036,0.7675,10.0,0.0,0.3210000000000015,0.4505263157894737,0.3,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.055,1.0,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9800162219018117,0.9800162219018117,0.0,0.01601649427798068,0.01601649427798068,0.0,0.33580078844327493
14112824000301011,Darn_30a.1,180.0,0.43392500000000006,0.13284219036157274,0.22335536166298453,12988.75266802725,2.389751321641334,0.8329169089510406,0.7675,10.0,0.0,0.36142346971658035,0.4567631578947369,0.2775,0.0,9.25e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.555,0.16225000000000003,0.925,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9980485015625632,0.9980485015625632,0.0,0.003339371103303385,0.003339371103303385,0.0,0.22335536166298453
14112824000301012,Darn_30a.1,395.0,0.359875,0.15257051043267109,0.17036392467669526,5603.916823369047,2.109545318123438,0.8442064058085336,0.7675,10.0,0.0,0.303808780290346,0.3788157894736842,0.24749999999999997,0.0,8.25e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.49499999999999994,0.15597500000000009,0.825,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9986039705664072,0.9986039705664072,0.0,0.0021469077071607644,0.0021469077071607644,0.0,0.17036392467669526
14112824000301013,Darn_30a.1,695.0,0.24677499999999997,0.04917499999999846,0.188178962341158,1796.3885366360742,1.730316155633654,0.7500000000000014,0.7675,10.0,0.0,0.18508125000000034,0.2597631578947368,0.1425,0.0,4.7499999999999995e-9,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.285,0.04917500000000028,0.475,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9705188462399967,0.9705188462399967,0.0,0.009823545430758212,0.009823545430758212,0.0,0.188178962341158
