Id,SoilName,Depth,θs,θr,N,Ψvg,Ks,Km,Φ,θs_Min,θr_Min,N_Min,Ψvg_Min,Ks_Min,Km_Min,Φ_Min,θs_Max,θr_Max,N_Max,Ψvg_Max,Ks_Max,Km_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
15352815000491012,Eyre_49a.1,260.0,0.4297585905233816,0.07193212705200497,1.2995263298467605,390.9759161029729,0.2801030694286817,1.0,0.4957894736842105,0.35324999999999995,0.0,1.000001,10.0,1.0e-8,1.0,0.0,0.471,0.1122827336786999,5.0,500000.0,0.2801030714945469,2.0,0.0,0.9792571314954431,0.9597414493207701,0.9987728136701162,0.012441382352807853,0.021937599534922393,0.002945165170693315,0.0
15352815000491013,Eyre_49a.1,510.0,0.2426230020524968,0.03490683935526277,1.3599615842427473,314.05826103141004,0.16184614953911233,1.0,0.2786315789473684,0.198525,0.0,1.000001,10.0,4.5e-9,1.0,0.0,0.2647,0.04494700180499234,5.0,500000.0,0.16184614964345817,2.0,0.0,0.9826649415122644,0.9659033655172515,0.9994265175072773,0.0068117118427994516,0.012384194006834767,0.0012392296787641368,0.0
15352815000491014,Eyre_49a.1,1010.0,0.20247318402808004,0.011019800859989487,1.4641711032421196,199.85534679928597,0.16814186165600845,1.0,0.23310526315789476,0.1660875,0.0,1.000001,10.0,3.5e-9,1.0,0.0,0.22145,0.01101980086021449,5.0,500000.0,0.16814186166707257,2.0,0.0,0.9818336920887304,0.9647633913954505,0.9989039927820101,0.006945805044573607,0.012085953369767644,0.0018056567193795703,0.0
15352815000521011,Eyre_52a.1,175.0,0.300679405427395,0.0355924609798644,1.3954714322071453,217.90912296794357,0.2572348091693787,1.0,0.35000000000000003,0.249375,0.0,1.000001,10.0,6.25e-9,1.0,0.0,0.3325,0.03835941281305712,5.0,500000.0,0.2572348091999972,2.0,0.0,0.9771636497125504,0.9557267814613848,0.998600517963716,0.010691363877347978,0.018427803816859063,0.002954923937836895,0.0
15352815000521012,Eyre_52a.1,330.0,0.24824417190426604,0.043302008137194946,1.4085230461960523,197.9732727309418,0.20874022364972766,1.0,0.28684210526315795,0.20437500000000003,0.0,1.000001,10.0,5.0e-9,1.0,0.0,0.2725,0.04330200832235726,5.0,500000.0,0.20874022369447,2.0,0.0,0.9770428147890847,0.955693998544685,0.9983916310334845,0.008468284495198423,0.01431947800944807,0.0026170909809487748,0.0
15352815000521013,Eyre_52a.1,460.0,0.20508924757888147,0.02194529315574097,1.4523280227574726,187.8015199833917,0.17052589906340662,1.0,0.23631578947368423,0.168375,0.0,1.000001,10.0,3.7500000000000005e-9,1.0,0.0,0.2245,0.021945293161518765,5.0,500000.0,0.1705258990697488,2.0,0.0,0.9803356550172828,0.9625947111153454,0.9980765989192202,0.007084469749507985,0.011758890172295481,0.002410049326720488,0.0
15352815000521014,Eyre_52a.1,1010.0,0.18696273136509053,0.007063031033709566,1.4987807802041277,178.5229453513261,0.1540927745363525,1.0,0.21442105263157896,0.152775,0.0,1.000001,10.0,3.0500000000000004e-9,1.0,0.0,0.2037,0.0070630310350535816,5.0,500000.0,0.15409277454964734,2.0,0.0,0.982020781801754,0.9658984019461796,0.9981431616573285,0.006648082936877348,0.011112084902972514,0.002184080970782181,0.0
22192923000421011,Lism_42a.1,240.0,0.4150308590415045,0.01675117592748956,1.1841147223193509,734.3013685000665,0.20697183807361602,1.0,0.4760789473684211,0.33920625000000004,0.0,1.000001,10.0,8.25e-9,1.0,0.0,0.45227500000000004,0.13984240362773953,5.0,500000.0,0.2069718392618903,2.0,0.0,0.9784683279048615,0.9595311768608884,0.9974054789488346,0.011130301585568032,0.01910519419978838,0.0031554089713476847,0.0
22192923000421012,Lism_42a.1,340.0,0.3859693957418454,0.11638690737519422,1.223468030223916,599.5398161582136,0.16364295023644165,1.0,0.4363157894736842,0.310875,0.0,1.000001,10.0,8.5e-9,1.0,0.0,0.4145,0.17,5.0,500000.0,0.16364295089178463,2.0,0.0,0.9782075568194921,0.9588571458970733,0.997557967741911,0.008551489791982114,0.014610626117671863,0.0024923534662923633,0.0
22192923000421013,Lism_42a.1,590.0,0.24594232575886862,0.07010200060842467,1.2972521070410479,400.72334446576025,0.0015965599465860175,1.0,0.2797631578947368,0.19933125,0.0,1.000001,10.0,4.7499999999999995e-9,1.0,0.0,0.265775,0.08784279392471375,5.0,500000.0,0.0015965599488834753,2.0,0.0,0.9790708507302688,0.9593483565473999,0.9987933449131376,0.005411077064548047,0.010803436377915152,1.8717751180941557e-5,0.0
22192923000421014,Lism_42a.1,740.0,0.32102673144001853,0.05348271098137526,1.4399371067361553,212.26949927061466,0.24499143623484668,1.0,0.3675263157894737,0.2618625,0.0,1.000001,10.0,8.25e-9,1.0,0.0,0.34915,0.056563007745987263,5.0,500000.0,0.2449914362467495,2.0,0.0,0.9827557239610505,0.966361420237069,0.9991500276850321,0.009360732944894796,0.0164887382871993,0.0022327276025902953,0.0
22192923000421015,Lism_42a.1,990.0,0.1884552011622608,0.02779726630025631,1.4262764112758826,231.00916937202632,0.001499291699902118,1.0,0.21578947368421056,0.15375,0.0,1.000001,10.0,3.7500000000000005e-9,1.0,0.0,0.20500000000000002,0.0277972664074856,5.0,500000.0,0.001499291701298113,2.0,0.0,0.9820836958107486,0.9646999761826727,0.9994674154388244,0.005048586333348513,0.010085188367461115,1.1984299235910621e-5,0.0
28112417000741011,Rang_74a.1,125.0,0.3666964898486961,0.05337035646508965,1.303362503725056,310.63678668881226,0.29831790855366597,1.0,0.4291842105263158,0.30579375,0.0,1.000001,10.0,8.25e-9,1.0,0.0,0.40772499999999995,0.0828224464957329,5.0,500000.0,0.2983179086725606,2.0,0.0,0.9722645645019738,0.945328939171155,0.9992001898327926,0.012583295167406814,0.02267114121982256,0.002495449114991069,0.0
28112417000741012,Rang_74a.1,265.0,0.29063480054530566,0.02722136306340159,1.4674570651134795,183.08920843414586,0.24541643185752662,1.0,0.33452631578947367,0.23834999999999998,0.0,1.000001,10.0,6.0e-9,1.0,0.0,0.31779999999999997,0.02722136307366488,5.0,500000.0,0.2454164318915198,2.0,0.0,0.9830542007166364,0.9681393290958056,0.9979690723374672,0.009614142253172803,0.015756489259020307,0.0034717952473253,0.0
28112417000741013,Rang_74a.1,565.0,0.20710179649310995,0.009840676184708875,1.50719810734032,170.11816224244666,0.17120734566074858,1.0,0.23715789473684212,0.168975,0.0,1.000001,10.0,3.5e-9,1.0,0.0,0.2253,0.00984067618584648,5.0,500000.0,0.17120734567417295,2.0,0.0,0.9834931393172597,0.9693237953728041,0.9976624832617152,0.007121677814866171,0.011537659814531724,0.0027056958152006185,0.0
28112417000741014,Rang_74a.1,985.0,0.18204020600193221,0.0061395776843756805,1.4965056846829614,179.51248718959377,0.0018406190338200019,1.0,0.20874736842105263,0.1487325,0.0,1.000001,10.0,2.9000000000000003e-9,1.0,0.0,0.19831,0.006139577684573382,5.0,500000.0,0.001840619033827907,2.0,0.0,0.9818552065646117,0.9654486590519268,0.9982617540772964,0.0054760863669962665,0.010925209431173501,2.696330281903188e-5,0.0
28311126000133011,Ruap_13c.1,215.0,0.39183468992543635,0.027815533706179965,1.2060511531984741,782.8301180037753,0.16305892498600533,1.0,0.44394736842105265,0.3163125,0.0,1.000001,10.0,8.25e-9,1.0,0.0,0.42175,0.12719862743020333,5.0,500000.0,0.1630589279521554,2.0,0.0,0.9833349039065018,0.9703586309921837,0.99631117682082,0.009406984881965454,0.015764189344526794,0.003049780419404113,0.0
28311126000133012,Ruap_13c.1,385.0,0.32961894153298815,0.09540846669041096,1.2656813565652527,491.72486427017355,0.15610935216218952,1.0,0.3738947368421053,0.2664,0.0,1.000001,10.0,7.2499999999999996e-9,1.0,0.0,0.3552,0.13070526602214533,5.0,500000.0,0.15610935231153605,2.0,0.0,0.9798452753298708,0.9616890788459025,0.998001471813839,0.007750159338007744,0.013314489336195959,0.0021858293398195282,0.0
28311126000133013,Ruap_13c.1,535.0,0.2172090370367316,0.046605170820159754,1.3803474486940368,208.77178034910074,0.1801074474637209,1.0,0.2511052631578948,0.1789125,0.0,1.000001,10.0,4.250000000000001e-9,1.0,0.0,0.23855,0.04870378461259149,5.0,500000.0,0.18010744772180967,2.0,0.0,0.974264808490351,0.9497610238790227,0.9987685931016794,0.0072626170161982796,0.012543126922971349,0.0019821071094252114,0.0
28311126000133014,Ruap_13c.1,1035.0,0.17707406343461088,0.02293482518172293,1.4303167939338959,207.5458806230297,0.0013049894993662876,1.0,0.2038105263157895,0.145215,0.0,1.000001,10.0,3.1000000000000005e-9,1.0,0.0,0.19362000000000001,0.022934825226312662,5.0,500000.0,0.0013049894994700464,2.0,0.0,0.9791471489308551,0.9593134218418318,0.9989808760198784,0.005178598198995692,0.010342815819540595,1.4380578450788464e-5,0.0
28311126000141011,Ruap_14a.1,285.0,0.3821428826137306,0.08691317059165082,1.2421060281201246,420.76884967718627,0.24416944385674635,1.0,0.4421052631578948,0.31500000000000006,0.0,1.000001,10.0,8.0e-9,1.0,0.0,0.42000000000000004,0.13720075158222714,5.0,500000.0,0.24416944504098526,2.0,0.0,0.970452737767828,0.9422244161492439,0.9986810593864122,0.011358274160587878,0.02007607597726798,0.002640472343907777,0.0
28311126000141012,Ruap_14a.1,475.0,0.23184679510727113,0.06917297471589343,1.3300974700441544,282.7481890722213,0.15235473497964291,1.0,0.2658421052631579,0.18941249999999998,0.0,1.000001,10.0,4.5e-9,1.0,0.0,0.25255,0.07794583607927724,5.0,500000.0,0.15235473506962244,2.0,0.0,0.9748933373269513,0.9504540759028554,0.9993325987510472,0.006360285463562758,0.011478628607535964,0.001241942319589553,0.0
28311126000141013,Ruap_14a.1,765.0,0.19210787453286832,0.03736612530947631,1.4020752053765366,198.05305741962897,0.15948065461819094,1.0,0.2216842105263158,0.15794999999999998,0.0,1.000001,10.0,3.5e-9,1.0,0.0,0.21059999999999998,0.03736612547212468,5.0,500000.0,0.15948065467473876,2.0,0.0,0.9752759879591579,0.9520640868873083,0.9984878890310077,0.0065770793757503,0.011181325802898202,0.0019728329486023983,0.0
28311126000141014,Ruap_14a.1,1005.0,0.18239070922577896,0.016197649420026015,1.4697954098319401,182.26545030618573,0.0015656391021859504,1.0,0.2095263157894737,0.14928750000000002,0.0,1.000001,10.0,3.5e-9,1.0,0.0,0.19905,0.016197649425389274,5.0,500000.0,0.0015656391033700761,2.0,0.0,0.9811497273394822,0.964141300632876,0.9981581540460884,0.0052402996054512355,0.010457191384667145,2.3407826235325977e-5,0.0
