Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max
1.0,0.496615902,0.145955442,0.057632394,96847.02006,2.449487524,0.928856455,0.7675,10.0,0.0,0.4612848862283474,0.0,0.483,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
2.0,0.500606203,0.122801229,0.007963784,84230.3667,2.319551371,0.920228961,0.7675,10.0,0.0,0.4606723260568451,0.0,0.4805,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
3.0,0.459909407,0.12627521,0.04117729,105980.1274,2.338196063,0.962608099,0.7675,10.0,0.0,0.4427125199844873,0.0,0.438,0.0,5.5e-5,94.87735836,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
4.0,0.451812074,0.169950166,0.072044918,94541.73599,2.61445759,0.992530795,0.7675,10.0,0.0,0.4484373969978188,0.0,0.425,0.0,5.5e-5,94.87735836,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
5.0,0.494097171,0.191765709,0.049317879,137866.5487,2.873595723,0.872187727,0.7675,10.0,0.0,0.43094548849162034,0.0,0.421,0.0,5.5e-5,94.87735836,0.75,0.8,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.08,1.627547914e7,4.0,1.0,0.8,390.0,1.0e-5,0.0,0.0
