Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,θs_Min,θr_Min,Ks_Min,Ψm_Min,σ_Min,θsMacMat_ƞ_Min,σMac_Min,ΨmMac_Min,So_Min,θsMacMat_Min,Φ_Min,θs_Max,θr_Max,Ks_Max,Ψm_Max,σ_Max,θsMacMat_ƞ_Max,σMac_Max,ΨmMac_Max,So_Max,θsMacMat_Max,Φ_Max,Nse,Nse_θΨ,Nse_KΨ,Rmse,Rmse_θΨ,Rmse_KΨ,KunsatModel
11.0,0.5595698816124812,0.17137623224491635,0.02185151826352854,10083.835911231947,2.626142365052636,0.8315746870468314,0.7675,10.0,0.0,0.4653241491827315,0.5890232468560432,0.4196790633849308,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.559572084513241,0.2,0.02185197844065,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999995580438,0.999999999600671,0.9999999995154165,1.2300753856858585e-6,2.3294261056156996e-6,1.307246657560173e-7,0.2951538037866018
12.0,0.5595713931441032,0.17134978088767894,0.02185192326181916,10089.316556687252,2.6262778274493597,0.831558886539913,0.7675,10.0,0.0,0.4653165646224983,0.5890232468560432,0.4196790633849308,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.559572084513241,0.2,0.02185197844065,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999996217777,0.9999999994875852,0.9999999997559701,1.365746609193032e-6,2.638725963065233e-6,9.276725532083081e-8,0.2951839371770496
13.0,0.5097462688265604,0.14490254825354532,0.020151722584614288,8111.96480851295,2.4430418028578935,0.9902658746688419,0.7675,10.0,0.0,0.5047843347587124,0.5365838286960485,0.3823159779459345,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.509754637261246,0.1740034680014676,0.020152175289029996,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999989911065,0.9999999985962721,0.999999999385941,2.512102475731354e-6,4.884771490076031e-6,1.3943346138667637e-7,0.012611350501765073
14.0,0.5097523483119462,0.14488988946299944,0.020151945768759887,8113.815814170925,2.4431044344285775,0.9902450462801106,0.7675,10.0,0.0,0.5047797377455582,0.5365838286960485,0.3823159779459345,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.509754637261246,0.1740034680014676,0.020152175289029996,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999994927319,0.9999999995050857,0.9999999994803781,1.514365095534148e-6,2.9004659280304543e-6,1.2826426303784164e-7,0.01261177004846059
15.0,0.5635590574842744,0.11658133121209306,0.038323097165873364,40166.64264112697,2.286902444009812,0.8226673010403718,0.7675,10.0,0.0,0.46362160879744374,0.5932338506233441,0.42267911856913265,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.5635721580921769,0.19535018473075294,0.038323991981444996,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999979400417,0.9999999964284235,0.9999999994516598,3.6554481053950724e-6,7.0406906414238515e-6,2.7020556936629337e-7,0.31613747304562356
16.0,0.5279956609779414,0.00803000464328703,0.055405063833355826,47217.10658983535,1.4645624704863618,0.8138006423731292,0.7675,10.0,0.0,0.4296832080740736,0.5557921931088106,0.39600193759002755,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.52800258345337,0.07139813160347966,0.055405263244548,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999991045845,0.9999999992416253,0.9999999989675437,2.408479397145033e-6,4.182637192849981e-6,6.34321601440084e-7,0.31825941746222686
17.0,0.49321905000637234,0.07456238272170033,0.06787019294452881,49468.84170701502,2.062819834724731,0.9025735752820089,0.7675,10.0,0.0,0.44516648136144743,0.5191876586175337,0.36992120676499274,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.493228275686657,0.1619037526996501,0.067875117949807,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.999999980990343,0.9999999911421406,0.9999999708385455,7.4159890997933024e-6,1.0809949674807261e-5,4.0220285247793435e-6,0.011870070987961187
18.0,0.5207880289777743,0.00885642810756348,0.06762113652759767,39791.268519722005,1.484672657109851,0.8327456137220959,0.7675,10.0,0.0,0.4336839468102173,0.548210058293218,0.39059966653391776,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.520799555378557,0.06266905720479714,0.06762244119921801,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999966913801,0.999999994792411,0.9999999985903492,6.117559989698846e-6,1.131604110136559e-5,9.190788780321031e-7,0.2825854629353816
19.0,0.5184853742590863,0.1287259567411366,0.03295967477058156,13624.521995306739,2.3517329100556212,0.9898541573362375,0.7675,10.0,0.0,0.5132249032283915,0.5457885242641474,0.38887432353820495,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.51849909805094,0.17243955550947718,0.032960574223613,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999975876305,0.9999999958856872,0.9999999992895738,4.443643376341381e-6,8.627781949107279e-6,2.595048035754834e-7,0.014016040539771837
20.0,0.45985966851331556,0.1997670326516829,0.004575050749946588,270055.0009968599,3.824004858979242,0.9189126642247946,0.7675,10.0,0.0,0.42257087316310166,0.48407501458741686,0.3449034478935345,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.459871263858046,0.2,0.004575234273103001,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999865651823,0.9999999755056095,0.9999999976247551,3.541685754472728e-6,7.022003723657172e-6,6.136778528828373e-8,0.003676065693463032
21.0,0.6127226426407563,0.19824150833930837,0.06578885559760626,1.9329238614592887e6,3.137937574832151,0.806509748346409,0.7675,10.0,0.0,0.494166784322343,0.6449878206034136,0.45955382217993224,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.612738429573243,0.2,0.065791763419248,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.999999968337185,0.9999999824309715,0.9999999542433984,5.231685475655675e-6,6.629775266334948e-6,3.833595684976403e-6,0.37362055265272487
22.0,0.6628320685011433,0.0007799075248544413,0.03849678831600085,2.6489798154964587e6,1.1500214510332183,0.8135530909523777,0.7675,10.0,0.0,0.5392490781114633,0.6977275078128148,0.49713084931663054,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.662841132422174,0.2,0.038499729968399996,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999998654595766,0.9999999061202579,0.9999998247988955,6.504635868403632e-6,1.1383371981578733e-5,1.6258997552285304e-6,0.4187480847830673
23.0,0.6340315782361597,0.16878683406039602,0.0291016907291308,4.512237779297186e6,2.6074468876087944,0.9152988377119975,0.7675,10.0,0.0,0.5803283666322604,0.6674029153455864,0.47552457718373026,0.0,1.0e-8,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.634032769578307,0.2,0.029109737194071998,1.0e14,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9999999168947274,0.9999999019188833,0.9999999318705716,5.47206027852838e-6,8.260719990299808e-6,2.683400566756952e-6,0.1712370882231651
