Zroot,ΔRdf_Top,Zroot_Top,Lai,Lai_Min,Lai_Max,CropCoeficient,CropCoeficient_Min,CropCoeficient_Max,ExtinctCoefRadiation,Ψfeddes1,Ψfeddes2,Ψfeddes3,Ψfeddes4,RootWaterUptakeComp,Zevapo,Sint_Lai,Sint_Sat
800.0,0.897509579,300.0,3.0,0.8968858864768247,3.0047608813806552,0.86572077,0.7614375283851739,0.9044099575910571,0.5,100.0,250.0,5000.0,80000.0,0.5,300.0,1.6,1.8538133754226254
