Horizon Cm/H,0.0cm,10.0cm,20.0cm,30.0cm,40.0cm,50.0cm,60.0cm,70.0cm,80.0cm,90.0cm,100.0cm,200.0cm,300.0cm,400.0cm,500.0cm,600.0cm,700.0cm,800.0cm,900.0cm,1000.0cm,2000.0cm,3000.0cm,4000.0cm,5000.0cm,6000.0cm,7000.0cm,8000.0cm,9000.0cm,10000.0cm,15000.0cm,20000.0cm,30000.0cm,100000.0cm
1.0,1.6421189450268836,0.3881099129440341,0.2433928522518595,0.1731163448552418,0.1315090900704883,0.10415907242639762,0.08494641525978369,0.07080801982963837,0.060037496472074486,0.051609015569610166,0.04486949098378678,0.015964641639163148,0.00793410656643251,0.004621766014344553,0.002961318413079295,0.0020233927287088564,0.0014485573710528732,0.001074585740348969,0.0008198991501189903,0.0006400361916793805,0.0001095328715169384,3.4878447209258544e-5,1.4715207899264218e-5,7.315268069022161e-6,4.053563041083241e-6,2.427388890692684e-6,1.5410758649308975e-6,1.0241675305960544e-6,7.06183409912812e-7,1.5978018467380131e-7,5.2758126370855306e-8,1.0254027798842737e-8,4.649069715333566e-11
2.0,0.8690979051366359,0.14924406099759402,0.0875589405914123,0.06058788100990831,0.045425601000273624,0.03575949816752605,0.02910122666038807,0.024264995927472735,0.02061302071447339,0.017771851981357875,0.015508533278810344,0.005806855257096485,0.003042577210114457,0.0018605573145345,0.0012460397734993284,0.0008865880610482881,0.0006588863839498039,0.0005060546211612905,0.00039885458746367024,0.0003210016338631118,6.95589948591449e-5,2.618114692922811e-5,1.260456495321203e-5,6.995526516550274e-6,4.262885668288035e-6,2.776236383476989e-6,1.900510791360403e-6,1.352631770331095e-6,9.932552501458654e-7,2.9050965786124113e-7,1.1671700656982047e-7,3.0513342997987433e-8,3.8327592039488917e-10
3.0,0.8690979051366359,0.14924406099759402,0.0875589405914123,0.06058788100990831,0.045425601000273624,0.03575949816752605,0.02910122666038807,0.024264995927472735,0.02061302071447339,0.017771851981357875,0.015508533278810344,0.005806855257096485,0.003042577210114457,0.0018605573145345,0.0012460397734993284,0.0008865880610482881,0.0006588863839498039,0.0005060546211612905,0.00039885458746367024,0.0003210016338631118,6.95589948591449e-5,2.618114692922811e-5,1.260456495321203e-5,6.995526516550274e-6,4.262885668288035e-6,2.776236383476989e-6,1.900510791360403e-6,1.352631770331095e-6,9.932552501458654e-7,2.9050965786124113e-7,1.1671700656982047e-7,3.0513342997987433e-8,3.8327592039488917e-10
4.0,5.13070736237164,0.24906915934370108,0.13280128534208907,0.08789859007867588,0.06423310823918525,0.04975022594799177,0.04005307990954017,0.03315442629364,0.028026501697636114,0.02408557475128827,0.02097632186727686,0.007926034769001772,0.004255238208149749,0.002671462229066239,0.0018357899701391467,0.0013387386125127004,0.0010184026376979136,0.0007996763183122933,0.0006436532349057695,0.0005284709492666608,0.000134406580647227,5.6891325680248586e-5,3.0095204877838306e-5,1.808296556660046e-5,1.1806564601937684e-5,8.174991317202266e-6,5.914248994171981e-6,4.427004933220591e-6,3.4053915986425535e-6,1.2052932253291975e-6,5.608651489373129e-7,1.8334631703820004e-7,5.016423932184977e-9
5.0,5.13070736237164,0.24906915934370108,0.13280128534208907,0.08789859007867588,0.06423310823918525,0.04975022594799177,0.04005307990954017,0.03315442629364,0.028026501697636114,0.02408557475128827,0.02097632186727686,0.007926034769001772,0.004255238208149749,0.002671462229066239,0.0018357899701391467,0.0013387386125127004,0.0010184026376979136,0.0007996763183122933,0.0006436532349057695,0.0005284709492666608,0.000134406580647227,5.6891325680248586e-5,3.0095204877838306e-5,1.808296556660046e-5,1.1806564601937684e-5,8.174991317202266e-6,5.914248994171981e-6,4.427004933220591e-6,3.4053915986425535e-6,1.2052932253291975e-6,5.608651489373129e-7,1.8334631703820004e-7,5.016423932184977e-9
