Year,Month,Day,Hour,Minute,Second,PET(mm),Rain(mm)
1972,1,1,9,0,0,8.04691410065,0.0
1972,1,2,9,0,0,4.47165203094,0.0
1972,1,3,9,0,0,8.21279811859,0.0
1972,1,4,9,0,0,6.84406805038,0.0
1972,1,5,9,0,0,4.41201734543,0.0
1972,1,6,9,0,0,2.97400069237,23.2999992371
1972,1,7,9,0,0,2.74063754082,9.30000019073
1972,1,8,9,0,0,4.84962654114,0.0
1972,1,9,9,0,0,5.58240747452,0.0
1972,1,10,9,0,0,6.17657423019,0.0
1972,1,11,9,0,0,3.05462765694,0.0
1972,1,12,9,0,0,6.66642618179,0.0
1972,1,13,9,0,0,3.59213089943,10.6999998093
1972,1,14,9,0,0,6.12389135361,0.0
1972,1,15,9,0,0,4.07327842712,0.0
1972,1,16,9,0,0,5.16234111786,0.0
1972,1,17,9,0,0,6.57251214981,0.0
1972,1,18,9,0,0,2.57387089729,0.0
1972,1,19,9,0,0,4.92033576965,2.70000004768
1972,1,20,9,0,0,2.65591788292,0.0
1972,1,21,9,0,0,4.95189905167,0.0
1972,1,22,9,0,0,5.00996875763,0.0
1972,1,23,9,0,0,4.83657932281,0.0
1972,1,24,9,0,0,6.14410400391,0.0
1972,1,25,9,0,0,3.47348690033,0.0
1972,1,26,9,0,0,5.43310785294,0.0
1972,1,27,9,0,0,5.80567216873,0.0
1972,1,28,9,0,0,3.98775148392,6.09999990463
1972,1,29,9,0,0,3.42766475677,0.0
1972,1,30,9,0,0,7.45617008209,0.0
1972,1,31,9,0,0,5.17264080048,26.8999996185
1972,2,1,9,0,0,4.45331811905,1.79999995232
1972,2,2,9,0,0,4.38589000702,0.0
1972,2,3,9,0,0,5.96856355667,0.0
1972,2,4,9,0,0,6.28669786453,0.0
1972,2,5,9,0,0,2.46235537529,0.0
1972,2,6,9,0,0,5.92567491531,0.0
1972,2,7,9,0,0,5.95686674118,0.0
1972,2,8,9,0,0,4.86132621765,9.60000038147
1972,2,9,9,0,0,3.29329156876,0.0
1972,2,10,9,0,0,5.82238769531,0.0
1972,2,11,9,0,0,1.491527915,0.0
1972,2,12,9,0,0,1.95534515381,0.0
1972,2,13,9,0,0,5.61606693268,0.0
1972,2,14,9,0,0,5.29998445511,0.0
1972,2,15,9,0,0,5.5854434967,0.0
1972,2,16,9,0,0,4.79386806488,0.0
1972,2,17,9,0,0,1.79776966572,0.0
1972,2,18,9,0,0,2.76338887215,0.0
1972,2,19,9,0,0,4.33157062531,0.0
1972,2,20,9,0,0,5.70777416229,0.0
1972,2,21,9,0,0,4.2607922554,0.0
1972,2,22,9,0,0,3.8007748127,0.0
1972,2,23,9,0,0,4.08686923981,8.30000019073
1972,2,24,9,0,0,0.87912017107,5.59999990463
1972,2,25,9,0,0,5.50739383698,0.0
1972,2,26,9,0,0,5.70620298386,0.0
1972,2,27,9,0,0,4.26778650284,0.0
1972,2,28,9,0,0,4.31827163696,0.0
1972,2,29,9,0,0,2.54238295555,0.0
1972,3,1,9,0,0,4.04550647736,0.0
1972,3,2,9,0,0,4.96177768707,0.0
1972,3,3,9,0,0,3.72527837753,0.0
1972,3,4,9,0,0,4.35086584091,0.0
1972,3,5,9,0,0,2.39000725746,0.0
1972,3,6,9,0,0,4.37952232361,0.0
1972,3,7,9,0,0,3.613291502,0.0
