Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,Nse,Nse_θΨ,Nse_KΨ
1.0,0.5029464161673084,0.19069923584174595,0.0009845728187038519,56178.331845265595,2.6649091840187054,0.8286878174457514,0.7675,10.0,0.0,0.41678556790584936,0.0,0.0,0.0,0.0
2.0,0.5029464161673084,0.19069923584174595,0.0009845728187038519,56178.331845265595,2.6649091840187054,0.8286878174457514,0.7675,10.0,0.0,0.41678556790584936,0.0,0.0,0.0,0.0
3.0,0.5029464161673084,0.19069923584174595,0.0009845728187038519,56178.331845265595,2.6649091840187054,0.8286878174457514,0.7675,10.0,0.0,0.41678556790584936,0.0,0.0,0.0,0.0
4.0,0.5029464161673084,0.19069923584174595,0.0009845728187038519,56178.331845265595,2.6649091840187054,0.8286878174457514,0.7675,10.0,0.0,0.41678556790584936,0.0,0.0,0.0,0.0
