Id,WofBest,RmseBest,Efficiency,Global_WaterBalance,Global_WaterBalance_NormPr,ΔT_Average,∑∑ΔSink,∑ΔQ_Bot,SwcRoots,iNonConverge,ΔRunTimeHypix
1.0,0.004019985357652482,0.010447408232782757,725.0,0.05414656944651597,0.008374106967360944,1893.0,333.98419376039635,257.92702689804196,332.2065531151788,1.0,4665.502
2.0,0.004019985357652482,0.010447408232782757,725.0,0.05414656944651597,0.008374106967360944,1893.0,333.98419376039635,257.92702689804196,332.2065531151788,1.0,10007.864
3.0,0.0034720790187120726,0.008744331064932253,666.0,0.04865415715016752,0.007524844822190795,2027.0,331.294322683302,261.35749376898195,334.6445047755643,0.0,17110.338
4.0,0.0034720790187120726,0.008744331064932253,666.0,0.04865415715016752,0.007524844822190795,2027.0,331.294322683302,261.35749376898195,334.6445047755643,0.0,22424.938
5.0,0.003199639443071455,0.00820687850244515,587.0,0.049338851767686265,0.007630957111230526,2217.0,330.7620641794971,266.82910725108195,327.2990821811526,0.0,28717.202
6.0,0.003103754976661968,0.00839731119852643,1138.0,-6.989315205613195,-1.0809223962143915,1229.0,329.3815561960366,263.85972030530087,326.2855414349232,1448.0,33693.204
7.0,0.003033773448200971,0.008162102792857865,1257.0,-14.04901305139748,-2.1728687717088095,1068.0,329.0553237460234,264.50736667208747,330.22626576404195,1234.0,42129.044
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
