Id,θs,θr,Ks,Ψm,σ,θsMacMat_ƞ,σMac,ΨmMac,So,θsMacMat,Φ,Nse,Nse_θΨ,Nse_KΨ
1.0,0.4878675390462192,0.11641080003808552,0.0009492735433307927,37746.84015531462,2.0091919183408713,0.9447205265572451,0.7675,10.0,0.0,0.4608984783779316,0.0,0.0,0.0,0.0
2.0,0.4878675390462192,0.11641080003808552,0.0009492735433307927,37746.84015531462,2.0091919183408713,0.9447205265572451,0.7675,10.0,0.0,0.4608984783779316,0.0,0.0,0.0,0.0
3.0,0.4878675390462192,0.11641080003808552,0.0009492735433307927,37746.84015531462,2.0091919183408713,0.9447205265572451,0.7675,10.0,0.0,0.4608984783779316,0.0,0.0,0.0,0.0
4.0,0.4878675390462192,0.11641080003808552,0.0009492735433307927,37746.84015531462,2.0091919183408713,0.9447205265572451,0.7675,10.0,0.0,0.4608984783779316,0.0,0.0,0.0,0.0
